# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,discrim_loss_mean,mean_rewards,mean_intrinsic_rewards,mean_total_rewards,mean_sound_features,mean_count_rewards
0,1751631639.1577706,0,-0.5419019460678101,0.0055937496945261955,-1.0516208410263062,0.011535276658833027,-0.1945664882659912,0.692750096321106,0.00013984374527353793,0.00013805802154820412,0.0002779017377179116,0.3168298900127411,0.5753410458564758
1,1751631676.1734767,3200,31.66139030456543,0.007281249854713678,30.412715911865234,0.7509734034538269,-0.1945195347070694,0.6922205090522766,0.00018203124636784196,0.00013670726912096143,0.0003187385154888034,0.3246229290962219,0.5636640787124634
2,1751631708.4428039,6400,-6.270682334899902,0.0,-6.80462646484375,0.037702858448028564,-0.19453969597816467,0.6907804012298584,0.0,0.00013598307850770652,0.00013598307850770652,0.3296447694301605,0.5900478959083557
3,1751631735.742066,9600,3.242100954055786,0.009814814664423466,2.699155330657959,0.047001130878925323,-0.19455327093601227,0.6904978156089783,0.00024843751452863216,0.00013495776511263102,0.0003833952941931784,0.3214747905731201,0.5918338298797607
4,1751631763.568871,12800,-0.488575279712677,0.0,-0.9853829145431519,0.000906755100004375,-0.19454944133758545,0.6904503703117371,0.0,0.00013424402277451009,0.00013424402277451009,0.319257527589798,0.5812896490097046
5,1751631791.7333863,16000,1.907956838607788,0.013148147612810135,1.3466260433197021,0.06661634892225266,-0.19455143809318542,0.6892659664154053,0.00033281248761340976,0.00013368950749281794,0.0004665020096581429,0.3186245560646057,0.5950734615325928
6,1751631820.039566,19200,-0.23349106311798096,0.009687500074505806,-0.7716888785362244,0.042963627725839615,-0.194553405046463,0.6897876262664795,0.00024218749604187906,0.00013303705782163888,0.0003752245393116027,0.3250197172164917,0.5797581672668457
7,1751631849.4509153,22400,-0.12758970260620117,0.0,-0.6219404935836792,0.00046058945008553565,-0.19454966485500336,0.6884399056434631,0.0,0.0001325774210272357,0.0001325774210272357,0.3306165039539337,0.5745770335197449
8,1751631875.3980637,25600,1.1252604722976685,0.006635802797973156,0.6037716269493103,0.02804943546652794,-0.19455048441886902,0.6879899501800537,0.00016796875570435077,0.00013201443653088063,0.00029998316313140094,0.32728466391563416,0.583432674407959
9,1751631903.3417222,28800,0.6340419054031372,0.014691357500851154,0.08490023761987686,0.05619266256690025,-0.1945476233959198,0.6874966621398926,0.00037187497946433723,0.0001314839901169762,0.0005033590132370591,0.33556637167930603,0.5754583477973938
10,1751631932.7208889,32000,0.6367635130882263,0.005718749947845936,0.12700442969799042,0.01601295731961727,-0.19454960525035858,0.6882957220077515,0.00014296873996499926,0.00013097508053760976,0.00027394379139877856,0.3250996470451355,0.5917320251464844
11,1751631959.6655824,35200,-0.41832810640335083,0.0,-0.9133399128913879,0.000684739847201854,-0.19454698264598846,0.6888740658760071,0.0,0.00013059910270385444,0.00013059910270385444,0.32510071992874146,0.5786687731742859
12,1751631986.1466663,38400,0.8413609862327576,0.009012346155941486,0.3038330078125,0.044099196791648865,-0.19454854726791382,0.6879773139953613,0.00022812500537838787,0.00013031512207817286,0.0003584400983527303,0.3117525577545166,0.592760443687439
13,1751632015.408434,41600,0.5995814204216003,0.013580246828496456,0.06612933427095413,0.04092623293399811,-0.1945483684539795,0.6870742440223694,0.00034374999813735485,0.00012999078899156302,0.00047374077257700264,0.32520055770874023,0.587019681930542
14,1751632043.1446643,44800,0.6256353855133057,0.003781250212341547,0.11720752716064453,0.016155866906046867,-0.19454598426818848,0.6868179440498352,9.453124948777258e-05,0.00012963559129275382,0.0002241668407805264,0.3406730890274048,0.5694664716720581
15,1751632072.3416526,48000,1.437463641166687,0.02092592604458332,0.8664396405220032,0.08001599460840225,-0.19454234838485718,0.685550332069397,0.0005296875024214387,0.00012928862997796386,0.0006589761469513178,0.3307521939277649,0.5823225975036621
16,1751632101.6263928,51200,-0.09608185291290283,0.0034567902330309153,-0.6031695604324341,0.014510896056890488,-0.19453318417072296,0.6871100068092346,8.749999688006938e-05,0.00012890633661299944,0.00021640636259689927,0.3168391287326813,0.5796751379966736
17,1751632130.714581,54400,0.25604361295700073,0.004625000059604645,-0.2533130347728729,0.018189584836363792,-0.19453400373458862,0.6857010722160339,0.0001156250000349246,0.00012865032476838678,0.00024427531752735376,0.3236390948295593,0.5875833034515381
18,1751632156.201516,57600,2.017381429672241,0.029298778623342514,1.3920743465423584,0.13380183279514313,-0.1945311725139618,0.6860365271568298,0.0007507812115363777,0.00012835298548452556,0.0008791341097094119,0.32512709498405457,0.5831966400146484
19,1751632186.5557513,60800,0.03435230255126953,0.01037037093192339,-0.48122459650039673,0.024415194988250732,-0.19452615082263947,0.6856878399848938,0.0002625000197440386,0.00012810043699573725,0.0003906005003955215,0.3229096233844757,0.5928795337677002
20,1751632216.50332,64000,-0.01934868097305298,0.014969135634601116,-0.5581414699554443,0.04675917327404022,-0.1945231705904007,0.6865567564964294,0.00037890623207204044,0.00012786280422005802,0.0005067690508440137,0.32234010100364685,0.5973993539810181
21,1751632246.1708972,67200,1.2165648937225342,0.01993827149271965,0.654259443283081,0.0727536603808403,-0.19452203810214996,0.684073805809021,0.0005046874866820872,0.00012767943553626537,0.0006323669222183526,0.3278640806674957,0.5873153209686279
22,1751632276.0636463,70400,0.6440312266349792,0.011635802686214447,0.09285316616296768,0.06332004070281982,-0.1945190578699112,0.6823770999908447,0.00029453125898726285,0.00012744149717036635,0.0004219727125018835,0.3468037545681,0.5754703283309937
23,1751632304.6318078,73600,-0.16937339305877686,0.0033437502570450306,-0.6679767370223999,0.007842342369258404,-0.1945147067308426,0.685275673866272,8.359375351574272e-05,0.00012719335791189224,0.00021078711142763495,0.31756293773651123,0.5805248022079468
24,1751632333.7233286,76800,0.5814323425292969,0.014413580298423767,0.0238716471940279,0.06557762622833252,-0.1945144683122635,0.6864975094795227,0.0003648437559604645,0.00012704810069408268,0.0004918918129988015,0.3266196846961975,0.5675048232078552
25,1751632364.573615,80000,-0.04794323444366455,0.002374999923631549,-0.5464569926261902,0.007431779056787491,-0.19451098144054413,0.6855929493904114,5.937500100117177e-05,0.00012694729957729578,0.00018632230057846755,0.33473265171051025,0.5713170766830444
