# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,discrim_loss_mean,mean_rewards,mean_intrinsic_rewards,mean_total_rewards,mean_sound_features,mean_count_rewards
55,1751024256.1084716,176000,4.864745616912842,0.039146337658166885,4.149507999420166,0.214461550116539,-0.19253340363502502,0.6933099627494812,0.0010031249839812517,1.4003254111827346e-09,0.0010031262645497918,0.033596787601709366,0.5617685914039612
56,1751024269.5512154,179200,-3.2656407356262207,0.013302468694746494,-3.8454089164733887,0.078940249979496,-0.19238179922103882,0.6932098865509033,0.00033671874552965164,1.396013415977393e-09,0.000336720171617344,0.024003837257623672,0.5729331374168396
57,1751024284.1444085,182400,1.9396814107894897,0.010771605186164379,1.4173779487609863,0.021558158099651337,-0.1923402100801468,0.6930855512619019,0.0002726562670432031,1.393388848747179e-09,0.0002726576349232346,0.04104980081319809,0.5953211784362793
58,1751024297.8122025,185600,0.3518342971801758,0.026006098836660385,-0.22532540559768677,0.07631330192089081,-0.19235682487487793,0.6932032108306885,0.000666406296659261,1.3958953992698753e-09,0.0006664075190201402,0.04053693637251854,0.5772084593772888
59,1751024311.3307009,188800,0.5951216816902161,0.021882716566324234,0.011581605300307274,0.082549087703228,-0.19218038022518158,0.6931713819503784,0.0005539062549360096,1.3934697840056742e-09,0.0005539075937122107,0.03842901065945625,0.5893198251724243
60,1751024324.7003007,192000,1.519302487373352,0.022164633497595787,0.9007734060287476,0.11745305359363556,-0.19210678339004517,0.6931827664375305,0.0005679687601514161,1.3919758679037386e-09,0.0005679700407199562,0.03861025720834732,0.5873187184333801
61,1751024338.082656,195200,-0.8418525457382202,0.027378050610423088,-1.418687343597412,0.07578838616609573,-0.19208046793937683,0.693126916885376,0.000701562559697777,1.3896239714483727e-09,0.0007015637238509953,0.035992030054330826,0.5761476755142212
62,1751024351.3762476,198400,1.3099796772003174,0.010648149065673351,0.7637311220169067,0.04490562900900841,-0.19189439713954926,0.6932373046875,0.0002695312723517418,1.3914979168916375e-09,0.00026953264023177326,0.03815363347530365,0.582287609577179
63,1751024364.5234747,201600,0.583370566368103,0.015895061194896698,0.03325483947992325,0.04889056459069252,-0.1919199377298355,0.6931450963020325,0.0004023437504656613,1.3856906733167307e-09,0.0004023451474495232,0.042275894433259964,0.5781676769256592
64,1751024377.5476797,204800,0.6731439232826233,0.02820121869444847,0.03677517548203468,0.13502474129199982,-0.19181221723556519,0.6931562423706055,0.0007226562593132257,1.3845459223560397e-09,0.000722657423466444,0.03192276507616043,0.5697391033172607
65,1751024389.6089866,208000,0.29972437024116516,0.02832316979765892,-0.30298247933387756,0.10109590739011765,-0.19153618812561035,0.6931471228599548,0.0007257812540046871,1.3862962999766637e-09,0.0007257824181579053,0.03577340021729469,0.5821138620376587
66,1751024402.5778737,211200,-0.10397523641586304,0.009531250223517418,-0.6519354581832886,0.0462375208735466,-0.19142164289951324,0.6931443214416504,0.00023828126722946763,1.3864606129843082e-09,0.00023828256234992296,0.03162268549203873,0.5688644051551819
67,1751024415.8015819,214400,0.6250699162483215,0.008580246940255165,0.09344525635242462,0.029803656041622162,-0.19135531783103943,0.6931763291358948,0.00021718749485444278,1.3920673502809677e-09,0.00021718887728638947,0.034337323158979416,0.5739938616752625
68,1751024429.1505647,217600,2.531519651412964,0.043945781886577606,1.8664119243621826,0.16336090862751007,-0.19136212766170502,0.6931090950965881,0.001139843720011413,1.3902030637780172e-09,0.0011398450005799532,0.03696226328611374,0.5797345638275146
69,1751024441.266738,220800,-0.5027561783790588,0.03298192843794823,-1.1575227975845337,0.15251919627189636,-0.19095773994922638,0.6932051777839661,0.0008554687374271452,1.3933098008678257e-09,0.0008554700179956853,0.03226468339562416,0.5886505842208862
70,1751024454.4057612,224000,-0.9819025993347168,0.008281250484287739,-1.530564785003662,0.0463448204100132,-0.19084101915359497,0.6931583881378174,0.00020703126210719347,1.3900839368474749e-09,0.00020703260088339448,0.03378107026219368,0.5717172026634216
71,1751024467.7627084,227200,2.096818208694458,0.0112037044018507,1.5582818984985352,0.03623742237687111,-0.19083155691623688,0.6931303143501282,0.00028359374846331775,1.38886191436427e-09,0.00028359517455101013,0.04395858570933342,0.5733637809753418
72,1751024481.2645776,230400,-0.12980258464813232,0.018703704699873924,-0.7238547205924988,0.09168930351734161,-0.19079753756523132,0.6931604146957397,0.000473437481559813,1.3910174123665797e-09,0.00047343887854367495,0.03283684328198433,0.5712771415710449
73,1751024496.5741727,233600,0.9660433530807495,0.017314815893769264,0.38129329681396484,0.08235770463943481,-0.19073531031608582,0.6931276321411133,0.00043828124762512743,1.3898483475216494e-09,0.0004382826737128198,0.03757482022047043,0.5783648490905762
74,1751024511.547318,236800,1.3287615776062012,0.033795181661844254,0.6856293082237244,0.14075419306755066,-0.19077275693416595,0.6931509375572205,0.000876562437042594,1.3916431340632585e-09,0.000876563775818795,0.0342538021504879,0.5740514993667603
75,1751024529.7539752,240000,-0.931196928024292,0.017993826419115067,-1.486591100692749,0.05294298008084297,-0.19061172008514404,0.6930629014968872,0.0004554687475319952,1.3912466734211648e-09,0.0004554700863081962,0.038791723549366,0.5727852582931519
76,1751024546.214478,243200,2.2180588245391846,0.019228395074605942,1.6356537342071533,0.079856276512146,-0.19056367874145508,0.6931124925613403,0.0004867187817580998,1.3967144107951412e-09,0.0004867201787419617,0.041244275867938995,0.5740857720375061
77,1751024565.7290468,246400,-2.6792726516723633,0.0,-3.1898932456970215,0.008184623904526234,-0.19058619439601898,0.6930219531059265,0.0,1.3974192913934758e-09,1.3974192913934758e-09,0.03713629022240639,0.5826188921928406
78,1751024580.8499439,249600,4.295897483825684,0.013271605595946312,3.7251479625701904,0.06814040243625641,-0.19053278863430023,0.6931415796279907,0.00033593751140870154,1.4006122928122977e-09,0.0003359388210810721,0.04374854266643524,0.5757120251655579
