# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,discrim_loss_mean,mean_rewards,mean_intrinsic_rewards,mean_total_rewards,mean_sound_features,mean_count_rewards
0,1751623872.1220422,0,2.8546833992004395,0.010250000283122063,2.322141647338867,0.0373857319355011,-0.19458065927028656,0.6897364854812622,0.0002562500012572855,0.00013309296627994627,0.00038934301119297743,0.31492188572883606,0.5907639265060425
1,1751623903.9748979,3200,-35.61936950683594,0.0,-37.22945785522461,1.116321325302124,-0.19456931948661804,0.6883344054222107,0.0,0.00013185403076931834,0.00013185403076931834,0.3238125443458557,0.5825219750404358
2,1751623943.809068,6400,4.666421413421631,0.01675925962626934,4.108561992645264,0.06594425439834595,-0.19457140564918518,0.6864867806434631,0.000424218742409721,0.000130708547658287,0.0005549272755160928,0.3317250609397888,0.5810945630073547
3,1751623975.9796922,9600,0.42911845445632935,0.016554877161979675,-0.1185600608587265,0.05304281786084175,-0.19457165896892548,0.6892073750495911,0.000424218742409721,0.0001296752307098359,0.0005538940313272178,0.3059254586696625,0.5822734832763672
4,1751624010.97251,12800,0.35516172647476196,0.011218750849366188,-0.1740729957818985,0.03639749810099602,-0.19456329941749573,0.6874005198478699,0.00028046875377185643,0.0001292163215111941,0.0004096851625945419,0.3154999613761902,0.5794951319694519
5,1751624042.0745394,16000,2.2332329750061035,0.02365853637456894,1.6342052221298218,0.1079506054520607,-0.19456051290035248,0.6856378316879272,0.0006062499596737325,0.0001285557955270633,0.000734805827960372,0.321223646402359,0.5810034275054932
6,1751624095.5481446,19200,-1.136574387550354,0.006156249903142452,-1.6538910865783691,0.027706101536750793,-0.19455769658088684,0.6841682195663452,0.00015390625048894435,0.00012777392112184316,0.0002816801716107875,0.3290799856185913,0.5778340697288513
7,1751624142.86726,22400,0.5562880039215088,0.014135802164673805,0.02457488514482975,0.03935064375400543,-0.19455406069755554,0.6869165301322937,0.00035781250335276127,0.00012695568148046732,0.00048476827214471996,0.3206704556941986,0.57300865650177
8,1751624192.0315785,25600,0.15701508522033691,0.009259259328246117,-0.34393203258514404,0.008782494813203812,-0.1945493072271347,0.6867139339447021,0.00023437499476131052,0.00012649204290937632,0.00036086703767068684,0.3200863301753998,0.5818738341331482
9,1751624225.3218052,28800,0.6738415956497192,0.009845679625868797,0.14208029210567474,0.04060642421245575,-0.19454587996006012,0.6857007741928101,0.00024921874864958227,0.00012603196955751628,0.0003752506454475224,0.3390079736709595,0.5618085265159607
10,1751624262.877782,32000,0.6314475536346436,0.004906250163912773,0.11659297347068787,0.02415049448609352,-0.19453705847263336,0.685241162776947,0.00012265625991858542,0.00012550274550449103,0.0002481590199749917,0.3339439034461975,0.5722318887710571
11,1751624294.9099789,35200,0.9879498481750488,0.012469135224819183,0.4357220530509949,0.06160895153880119,-0.19453968107700348,0.6851585507392883,0.000315624987706542,0.00012496353883761913,0.00044058848288841546,0.316863477230072,0.5916674137115479
12,1751624345.3086324,38400,-0.3818233013153076,0.0,-0.8680134415626526,0.0007543383981101215,-0.19453728199005127,0.6799731254577637,0.0,0.000124461148516275,0.000124461148516275,0.3344684839248657,0.587858259677887
13,1751624391.0448833,41600,2.0271077156066895,0.01648148149251938,1.4479999542236328,0.08673383295536041,-0.19453729689121246,0.6869111657142639,0.00041718751890584826,0.00012358977983240038,0.0005407772841863334,0.31785592436790466,0.5799025297164917
14,1751624426.170472,44800,-0.2555251717567444,0.006718750111758709,-0.7735888957977295,0.03003638982772827,-0.1945190131664276,0.6825463175773621,0.00016796875570435077,0.00012333613994996995,0.0002913048956543207,0.3350982964038849,0.5776047706604004
15,1751624461.1611533,48000,-0.1698254942893982,0.0,-0.6623924374580383,0.0005211930838413537,-0.19451068341732025,0.6865564584732056,0.0,0.0001227591565111652,0.0001227591565111652,0.3156779706478119,0.5847691893577576
16,1751624498.4463854,51200,1.233001470565796,0.01274691428989172,0.6938163042068481,0.04801906272768974,-0.1945112943649292,0.6856774091720581,0.0003226562694180757,0.0001225127634825185,0.0004451689892448485,0.31158798933029175,0.5844730138778687
17,1751624537.199371,54400,0.7232567071914673,0.007314814254641533,0.2096613645553589,0.024190090596675873,-0.19449760019779205,0.6839028596878052,0.00018515624105930328,0.0001222100981976837,0.00030736636836081743,0.31780150532722473,0.5758419036865234
18,1751624573.8328521,57600,0.2763330340385437,0.007000000216066837,-0.24250996112823486,0.02659953199326992,-0.194496750831604,0.6867402195930481,0.00017499999376013875,0.00012178079487057403,0.00029678078135475516,0.3205312490463257,0.5799354910850525
19,1751624609.9779174,60800,1.8641819953918457,0.02682926505804062,1.2532706260681152,0.12618452310562134,-0.19448721408843994,0.6792141795158386,0.0006874999962747097,0.000121581535495352,0.0008090816554613411,0.3322751522064209,0.596680223941803
20,1751624639.4693072,64000,-0.27792537212371826,0.014814815483987331,-0.8390924334526062,0.06993277370929718,-0.19446460902690887,0.685698926448822,0.000375000003259629,0.00012085882190149277,0.0004958587815053761,0.32121944427490234,0.5897759795188904
21,1751624696.6233852,67200,-0.7774567008018494,0.0,-1.2664995193481445,0.0012873939704149961,-0.19445441663265228,0.6822099089622498,0.0,0.00012062339374097064,0.00012062339374097064,0.31881070137023926,0.5776267647743225
22,1751624742.964554,70400,2.84035062789917,0.01993827149271965,2.2538342475891113,0.10122977942228317,-0.1944524496793747,0.6797392964363098,0.0005046874866820872,0.00012014602543786168,0.0006248335703276098,0.3310154974460602,0.5975953936576843
23,1751624792.7469044,73600,-0.20851904153823853,0.021219512447714806,-0.7905188202857971,0.09699025750160217,-0.19443447887897491,0.6794439554214478,0.0005437500076368451,0.0001195259828818962,0.0006632759468629956,0.3373834490776062,0.591219961643219
24,1751624849.1498835,76800,-0.4582027196884155,0.010123456828296185,-0.9799489974975586,0.03460576757788658,-0.1944034844636917,0.6815440654754639,0.0002562500012572855,0.00011891662870766595,0.0003751666808966547,0.3388911485671997,0.5779480934143066
25,1751624890.5957522,80000,1.1721265316009521,0.00925000011920929,0.6441636085510254,0.0426056943833828,-0.19438962638378143,0.6797468662261963,0.0002312500000698492,0.00011848980648210272,0.00034973982837982476,0.3363538682460785,0.5857099294662476
26,1751624947.155147,83200,0.6719783544540405,0.015335365198552608,0.10866571962833405,0.0782288908958435,-0.1943853348493576,0.6794690489768982,0.00039296873728744686,0.00011796506441896781,0.0005109338671900332,0.3323006331920624,0.5961225628852844
27,1751624991.6201863,86400,1.6972320079803467,0.018117284402251244,1.1396183967590332,0.07232934236526489,-0.19436055421829224,0.679644763469696,0.0004585937422234565,0.00011742874630726874,0.0005760224885307252,0.33610036969184875,0.5729776620864868
28,1751625027.6357663,89600,-0.4831417202949524,0.010499999858438969,-1.0067566633224487,0.04101574793457985,-0.19434316456317902,0.6769424080848694,0.0002624999906402081,0.000116878749395255,0.0003793787327595055,0.3332400918006897,0.5883424878120422
